* ストーリー [#m35393ca]

- 本人(進化前後含む)の名称にはリンクは貼らない

&color(,#eee){ページ内リンク};
[[001>#a001a]] - [[101>#a101a]] - [[201>#a201a]] - [[301>#a301a]] - [[401>#a401a]] - [[501>#a501a]] - [[601>#a601a]] - [[701>#a701a]] - [[801>#a801a]] - [[901>#a901a]] - [[1001>#a1001a]] - [[1101>#a1101a]] - [[1201>#a1201a]] - [[1301>#a1301a]] - [[1401>#a1401a]] - [[1501>#a1501a]]

#style(class=storyFilter){{
|~No&aname(a001a);&br;|~名称&br;|~★&br;|~属&br;|~ストーリー&br;|~カットイン台詞&br;|h
|017&aname(a017);|ユーリー|1|BGCOLOR(#FFFFFF):無|動物の生態を調べることを趣味とし、村の裏の山林へと入り浸っている少年。もともとドラゴンにはあまり関心が無かったが、イノシシの姿にそっくりなドラゴンが存在すると知ってからは、その生態を探ることに没頭する毎日を送っている。|これも仕事だからな！&br;さっさと終わらせるぞ！&br;こっちの番だ！！|
|018&aname(a018);|ラビ・プラーナ|2|BGCOLOR(#f1bba6):火|この世に平和をもたらすことを目指し、ドラゴンを討伐する旅を続けている青年。数年に及ぶ戦いのなかで、剣の腕は一層磨かれた。また、自分の責で、かけがえの無い存在であった[[アナスタシア>#a033]]を失ってからは、仲間を思いやる冷静さも身に付け、仲間からの信頼は厚くなっている。|俺だってもう一人前だ！&br;俺の力はみんなのために！|
|019&aname(a019);|カルル・ヴァルナー|2|BGCOLOR(#a6f1f1):水|漁師だった父を尊敬し、その父親が愛した海を守るためドラゴン討伐の旅を続ける青年。同時に、かつて父が語って聞かせてくれた海姫の伝説についても各地で言い伝えを聞き集めており、それを書にしたためている。いつか子供たちにその物語を語り聞かせるのが彼の今の夢である。|勝機に遠慮はしないさ&br;今回の賭けは俺の勝ちさ&br;勝てない賭けはしないのさ|
|020&aname(a020);|アレクセイ・クレスト|2|BGCOLOR(#f1f1a6):光|王都で、王の護衛団員を務める若き騎士。騎士王[[アルトリウス>#a269]]直属の部下であり、騎士王からの信頼も厚く、その実力たるや、いまや王国騎士と比較してもなんら遜色は無い。また、アレクセイの個性として、守りに全力を尽くす、というスタンスが民衆からの支持を集めている。|突撃するぞ！&br;我が誇りにかけて！&br;傷を癒やさなければ|
|021&aname(a021);|ヴィクトール・ストラーフ|2|BGCOLOR(#BBA6F1):闇|[[アーヴィング>#a026]]を慕い付き従ってきたヴィクトールだったが、彼の目が自分に向いてくれることは無かった。それどころか苦心して追い払った[[リュドミラ>#a036]]を捜索すると言い村から出ていった彼には既に怒りしか感じておらず、最早その剣はいつ狂気に走ってもおかしくない状態である。|消えろーっ！&br;そのまま消え去れ！&br;止まれと言っている！|
|022&aname(a022);|ユーリー・ヴァロッツァ|2|BGCOLOR(#FFFFFF):無|幼い頃にイノシシのようなドラゴンに追い掛け回されて以来、すっかり動物が苦手になってしまった青年。しかし動物を嫌いになったわけでは無く、生態の調査は引き続き行なっている。その過程でドラゴンが謎の大量消失を遂げている事実を知り、更なる調査の必要性を感じている。|仕事はきっちり正確に！&br;残業はしない主義だ！&br;準備は万全に！|
|023&aname(a023);|アーロン|1|BGCOLOR(#f1bba6):火|幼馴染の[[ラビ>#a013]]をライバル視しており、誰よりも早くドラゴンを倒し手柄を立てたいと思っている野心家。戦いの才能も申し分ないが、皆に見えないところでこっそりと鍛錬を積んでいるという、努力家な一面もある。|どけってんだ！&br;これが俺の力だ！&br;喰らいやがれッ！|
|024&aname(a024);|レオニード|1|BGCOLOR(#a6f1f1):水|日々変わることの無い海の景色に退屈し、街で遊びに興じている少年。大胆でユーモアにも富んでいるため遊び仲間からの信頼は厚く、その手の方面には多少名も知られている。さらなる名声を求めて、相棒の[[キリル>#a044]]と共に、ドラゴン退治の旅に出た。|掃除は得意なのさ&br;燃えないゴミってか？|
|025&aname(a025);|ロラン|1|BGCOLOR(#f1f1a6):光|村一番の豪傑として、近隣の町や王都へもその名が知れた槍使いの少年。ある時その評判を聞いた騎士王が村へ訪れロランと手合わせを行った。そしてロランは王の強さ、そして器の大きさの一端に触れ、彼の元で共に戦う事を決意した。|国の平和は私が護る！&br;私の信念にかけて！&br;受けてみろッ！|
|026&aname(a026);|アーヴィング|1|BGCOLOR(#BBA6F1):闇|幼い頃に、村の近くで発生したドラゴンとの戦いで、自警団員だった両親を失った少年。その遺志はしっかりと受け継がれており、アーヴィングは村始まって以来最年少の自警団長となった。今は次の目標として、[[リュドミラ>#a036]]を自分に従わせる事に執心している。|ケモノ風情が！&br;さっさと逝っちまえ！&br;終わらせてやる|
|027&aname(a027);|イェゴール|1|BGCOLOR(#FFFFFF):無|イノシシの姿をしたドラゴン、通称「バハムートン」を狩り続ける鋼の料理人。バハムートンの肉は、柔らかく、それでいて程よい歯ごたえがありジューシーで、焼けば肉汁したたる最高級の肉質を兼ね備えており、料理人にとっては最高の食材であるといえる。|ふん&br;終わりだ&br;準備は整った|
|028&aname(a028);|アーロン・プラーナ|2|BGCOLOR(#f1bba6):火|何かにつけて[[ラビ>#a013]]と競い合っていたが、旅の厳しさ、そしてかけがえの無い仲間を失った事で成長し、今ではお互いの背中を預け合う、良きパートナーとなった。今、その槍は自己顕示のためでなく、仲間を守るために揮われている。|どけよっ！&br;力だ！力こそ全てだ！|
|029&aname(a029);|レオニード・ヴァルナー|2|BGCOLOR(#a6f1f1):水|ドラゴンを討伐し、町を守ることでそこそこ名を上げた青年。しかし以前からの遊び癖が抜けず、仲間たちに報酬をばらまいてしまうため、今はこつこつ傭兵の仕事をこなしている。かつての相棒だった[[キリル>#a044]]とは、雇い主と傭兵という立場になっても、ついえぬ友情が続いている。|汚れの掃除はお手の物！&br;消毒ならお任せってな&br;さぁ仕上げだ|
|030&aname(a030);|ロラン・クレスト|2|BGCOLOR(#f1f1a6):光|騎士王[[アルトリウス>#a269]]の護衛団副長を務める青年。[[エンゼリカ>#a140]]、[[アレクセイ>#a015]]と合わせ王国三銃士と呼ばれ、騎士王と共にドラゴンを討伐する日々を送っている。強大過ぎる力が民衆から畏怖の対象となる時もあるが、それにもめげず、国、そして民の為、彼は槍を振るう。|明日の平和のために！&br;私の力は国王のために！&br;私は王の槍となる！|
|031&aname(a031);|アーヴィング・ストラーフ|2|BGCOLOR(#BBA6F1):闇|ある日突然姿を消した、友人の[[リュドミラ>#a036]]と[[シグムント>#a046]]を探し出す為の旅を続ける青年。旅に出て、既に幾年もの月日が経っているが、二人の行方はようとして知れず、また、ある機関の処刑人が二人を追っていると聞きつけ、焦りはいっそう募るばかりである。|ケモノごときが！&br;さっさと消えちまえ！&br;終わりにしてやる|
|032&aname(a032);|イェゴール・ヴァロッツァ|2|BGCOLOR(#FFFFFF):無|バハムートン料理研究家との通り名で呼ばれる鋼鉄の料理人。その手から繰り出される絶妙な槍包丁さばきは、既に人の域を超えており彼の目標とする人物の域にまで到達しつつある。それはすなわち料理人たちの神、[[イザナギ>#a157]]の域……神の領域である。|よし&br;決まりだ&br;これでいこう|
|033&aname(a033);|アナスタシア|1|BGCOLOR(#f1bba6):火|ドラゴンへの関心が強く、討伐というよりも、自身の目で実際に見てみたい、という憧れを胸に秘めている少女。遺跡やダンジョンにも目が無く、いつの間にやら姿が見えなくなっていることも少なくない。そのたび[[ラビ>#a013]]や、他の仲間たちを困らせている。|い、いきます！&br;わ、私だって！&br;こ、これなら！|
|034&aname(a034);|アーニャ|1|BGCOLOR(#a6f1f1):水|ドラゴン討伐の名目で家族を置き去りにし、遠征の途についた野心家で身勝手な父を探し出すため、旅に出ることにした少女。とてもしっかりした性格で、足の不自由な母親の代わりに家の事をすべて一人でこなしていたが、その母を亡くした事で今回の旅立ちを決意した。|この距離なら！&br;この一撃で仕留める！&br;食い止めてみせる！|
|035&aname(a035);|エレオノーラ|1|BGCOLOR(#f1f1a6):光|小さな村の領主の娘。非常に恵まれた環境で育ったせいか、とんでもなく世間からずれた感覚を身につけており、心配した両親が王都にある全寮制の女学校への転入を決めた。厳しい事で有名な学校ではあるが、持ち前の明るさと弓においての天賦の才で、うまくやっている。|ビューティフル！&br;エクセレント！&br;ワンダフル！|
|036&aname(a036);|リュドミラ|1|BGCOLOR(#BBA6F1):闇|村の若者たちのリーダーであり、ひときわ強いカリスマ性を放つじゃじゃ馬娘。男も女もまるで奴隷のようにひきつれて、ドラゴン退治に乗り出す。幼馴染の[[シグムント>#a046]]にだけは心を開いているようで、彼の忠告にはなぜか素直に従う。|汚らわしい！&br;消えなさい！&br;去りなさい！|
|037&aname(a037);|エヴァ|1|BGCOLOR(#FFFFFF):無|鋼の料理人[[イェゴール>#a027]]の助手を務める若き料理人。その舌には天賦の才があると言っても良く、助手とは言いつつ、彼には高圧的な態度を取っている。実際のところレシピを考えるのはエヴァ、調理をするのが[[イェゴール>#a027]]といった役割分担で、うまくやっている。|無様ね…&br;無粋ね…&br;無謀ね…|
|038&aname(a038);|アナスタシア・プラーナ|2|BGCOLOR(#f1bba6):火|ドラゴンへの関心が強く、旅を続けることでその生態を調査している女性。さらなる研究のためにはドラゴンに負けない強さが必要と思い知り、鍛錬にも励むようになった。共に旅を続ける、仲間の[[ラビ>#a013]]が、後先を考えずに無鉄砲な行動を取ることが最近の悩みの種。|こ、これならどうです&br;私だって出来ます！|
|039&aname(a039);|アーニャ・ヴァルナー|2|BGCOLOR(#a6f1f1):水|東の島国に渡ったアーニャは、そこで一人の女剣士からある話を聞いた。それは、故郷に残した家族を想い、そして誰よりも平和を願って戦ったアーニャの父の物語であった。もちろんそれを聞いたからといってすぐに父を許す事は出来ないが、それでも彼は彼女の誇りとなった。|有効射程内！捉えた！&br;この一撃は外さない！|
|040&aname(a040);|エレオノーラ・クレスト|2|BGCOLOR(#f1f1a6):光|女学校での数年に渡る生活は、世間知らずのおてんば娘を一人の立派な女性へと成長させた。とはいっても持ち前の底抜けの明るさはそのままであり、周りとは多少ずれた発言をすることもしばしば。しかしそれゆえ、タッグを組んだ[[エドワーズ>#a145]]とは良いでこぼこコンビとなっている。|マーベラス！&br;ブリリアント！&br;アメージング！|
|041&aname(a041);|リュドミラ・ストラーフ|2|BGCOLOR(#BBA6F1):闇|じゃじゃ馬っぷりはいまだ健在で、人々を巻き込む無茶な戦い方は、皆からある意味恐れられている。しかし彼女に付き従う者は、彼女が誰よりも強く平和を願っている事を知っており、だからこそ我が身を顧みず、彼女と共に戦う事を固く決意している。|痴れ者が！&br;散りなさい！&br;退きなさい！|
|042&aname(a042);|エヴァ・ヴァロッツァ|2|BGCOLOR(#FFFFFF):無|[[イェゴール>#a027]]の元から独立し、自身の道を歩み始めた新進気鋭の料理人。[[イェゴール>#a027]]の言う料理人の神だかなんだかに嫌気がさし、彼の元をあとにした。料理において大切なのは感謝の心であると悟り、その精神が息づく遥か東の島国で修行を積む決意をした。|不細工ね…&br;醜いわ…&br;臭いわね…|
|043&aname(a043);|カロル|1|BGCOLOR(#f1bba6):火|幼馴染の[[ラビ>#a013]]に誘われて、いつの間にか戦いに参加していた少年。本当は村の林檎畑に寝転がり、昼寝をしたいと思っているのんびり屋。マイペースだが、魔法の腕は確かであり、またなによりも、皆のムードメーカとして無くてはならない存在である。|いっけ〜！&br;そこだ〜！|
|044&aname(a044);|キリル|1|BGCOLOR(#a6f1f1):水|代々魔法を生業とする一族に生まれた少年。魔法使いとしての古いしきたりに飽き飽きしており、夜な夜な街へ繰り出しては遊びに興じている。名声などには一切興味が無いが、親友である[[レオニード>#a024]]の誘いもあって、遊び感覚でドラゴン討伐の旅を始めた。|お生憎様&br;いつもの威勢はどうした？&br;残念だったね|
|045&aname(a045);|ブルクハルト|1|BGCOLOR(#f1f1a6):光|ある小さな村で生まれた少年。幼馴染の[[パトリシア>#a085]]と共に平穏ながらも幸せな毎日を送っていた。しかしある日、村に現れた「教国」の使者達によって、[[パトリシア>#a085]]は連れさらわれてしまう。ブルクハルトは彼女を連れ戻すため魔法の修行を積み、旅に出る決意をした。|ボボ、ボクだって！&br;この一戦、負けられない！&br;や、やってやる！|
|046&aname(a046);|シグムント|1|BGCOLOR(#BBA6F1):闇|数年前、村からほど近い山林で発生したドラゴンとの戦いの直後に村へとやってきた、記憶を無くした少年。名前以外は、自身の事を一切覚えておらず、また村の者ともほとんど口を利いたことが無い。しかし、唯一[[リュドミラ>#a036]]とは、少ないながらも言葉を交わす間柄となっている。|きえて……&br;もうこないで……&br;さよなら……|
|047&aname(a047);|エフィム|1|BGCOLOR(#FFFFFF):無|海の果てにある「ワノクニ」に憧れを抱く少年。ワノクニはあまり他の国とは交流が無く、その国独特の文化や思想が生まれているという。父・マーツェから聞いた「ブシ」や「サムライ」の話に心を踊らせ、今日も町のはずれの図書館でワノクニについての研究本を眺める。|がんばらないと！&br;いつか行くんだ！&br;これでよし！|
|048&aname(a048);|カロル・プラーナ|2|BGCOLOR(#f1bba6):火|[[ラビ>#a013]]と[[アーロン>#a023]]の衝突をのんびりと見守っているような青年だったが、過酷な冒険の中で自らも仲間を助けるため進んで敵に挑みかかるようになった。いつかかつての仲間の墓前に花を添えるため、今は心を鬼にしてドラゴンと戦う。|もらった〜！&br;あたれ〜！&br;いくぞ〜！|
|049&aname(a049);|キリル・ヴァルナー|2|BGCOLOR(#a6f1f1):水|持ち前の魔法の才を生かし、数々のドラゴンを討伐することで大きく名を上げた青年。今では港町の町長として、毎日忙しい日々を送っている。かつての相棒[[レオニード>#a024]]との信頼関係はいまだ厚く、ドラゴン討伐の際には毎度タッグを組んで意気揚々と出立している。|運が悪かったな&br;威勢もそこまでだ&br;甘いな|
|050&aname(a050);|ブルクハルト・クレスト|2|BGCOLOR(#f1f1a6):光|数年に渡る旅路も空しく、ブルクハルトはいまだ「教国」へと辿り着くことが出来ないでいた。ドラゴンを倒しつつ旅をしている彼が、その道中で得た情報によれば、教国はあらゆる土地から断絶し、その所在を知る為には悪名名高き魔女[[イデア>#a166]]に会う必要があるということであった。|彼女のためにもッ！&br;負けてらんないんだよッ！|
|051&aname(a051);|シグムント・ストラーフ|2|BGCOLOR(#BBA6F1):闇|[[リュドミラ>#a036]]に付き従う魔法使いの青年。もともと少なかった口数は更に減り、普段は村人たちとの交流を一切絶って山の中で暮らしている。ある者が語るところによると、神月の夜にシグムントが呻き声をあげながらドラゴンへと姿を変えたとのことだが、真偽の程は定かでは無い。|ごめん……&br;いつか…必ず……&br;これで…きっと……|
|052&aname(a052);|エフィム・ヴァロッツァ|2|BGCOLOR(#FFFFFF):無|遠い東の地「ワノクニ」を目指し旅を続けている青年。ワノクニの情報は少なく、辿り着くのは困難だが、その昔一人のワノクニの青年がドラゴンに乗ってこの大陸に上陸したという話を父から聞かされ、自身もその逆を行くべく、ドラゴンと人間が共存するという谷を探している。|絶対行くんだ！&br;あこがれだけではッ&br;歩みは止めない！|
|053&aname(a053);|ヨハン|2|BGCOLOR(#f1bba6):火|ドラゴン討伐のために結成された騎士団で剣を振るう若き剣士。同時期に入団した[[ドミニク>#a063]]の鬼のような後輩指導とは対称的に、非常に温和な性格から天使ヨハンと呼ばれ皆から慕われている。ただ、[[ドミニク>#a063]]の指導方法に理解を持っている唯一の存在で、彼の支えにもなっている。|この場は俺に任せろ！&br;ざっとこんなもんかな！&br;力がみなぎってきた！|
|054&aname(a054);|クラウス|2|BGCOLOR(#a6f1f1):水|青年騎士団で修業を積み、厳しい試験をくぐりぬけることで晴れて正式な騎士となった寡黙な青年。遠い故郷に、妻と幼い子を残してきており、騎士としての務めを果たし上げたあと、胸を張って帰郷したいと考えている。|仕掛ける！&br;ただでは帰さん！&br;守りきる！|
|055&aname(a055);|ミハエル|2|BGCOLOR(#f1f1a6):光|同郷の[[アレクセイ>#a015]]と共に、数年前に王都へとやって来た青年騎士。国家資格の中でも最難関とされる王国騎士の資格試験に、いとも容易く合格した若き天才。ただ天才ゆえに、自分よりも要領の悪い者の気持ちが理解できず、周囲との衝突は絶えない。|我の敵ではない！&br;我が名を刻め！&br;我が恵みを受けよ|
|056&aname(a056);|エルヴィン|2|BGCOLOR(#BBA6F1):闇|病気の弟を救うため、帝国軍へと入軍した剣兵の青年。彼の弟はまだ症例の少ない奇病「竜化症」に侵されており、日に日にその病が体を侵食していっている。病の進行を止めるにはドラゴンのウロコを煎じて飲ませるのが有効であり、その為エルヴィンは最前線への参戦を希望した。|邪魔をするなァ！&br;やるっていうのか！&br;ここで止めてやる！|
|057&aname(a057);|テオドール|2|BGCOLOR(#FFFFFF):無|「空白の時代」において、人間の解放を信念にかかげ、共和国を相手に戦う事を誓った青年。志を同じとした[[クレメンス>#a067]]、[[ルドルフ>#a077]]と共に、「白い狩人」を称し抵抗活動を行なっている。しかしなかなか目的を達成できず、焦りを感じる日々を送っている。|理想のためだッ！&br;おまえらなんかに！&br;理想を現実にッ！|
|058&aname(a058);|ヨハン・マルス|3|BGCOLOR(#f1bba6):火|御年82歳になる、老齢の剣士。当然ながら既に騎士団から引退して久しい。が、かつての相棒[[ドミニク>#a063]]が最前線に復帰したと聞き及び、老体に鞭打って自身も立ち上がった。温和な性格は変わっておらず、[[ドミニク>#a063]]が叱り、ヨハンがなだめる、という構図も相変わらずである。|ワシだけで十分だ！&br;攻撃こそ最大の防御じゃ！&br;みなぎってきたぞい！|
|059&aname(a059);|クラウス・シュトローム|3|BGCOLOR(#a6f1f1):水|ドラゴンとの戦況はより悪化の一途を辿り、もはや最前線では無い、遠い故郷すら戦火に巻き込まれる可能性が出てきた。クラウスは妻と子を守るため、故郷からより遠く、しかし戦火のただ中である東の島国への遠征を進言。隊を率いての旅立ちを決意した。|耐えてみせろ！&br;私は守る！必ずだ！&br;絶対に通しはしない！|
|060&aname(a060);|ミハエル・ヴァイス|3|BGCOLOR(#f1f1a6):光|その才能を十二分に生かし、騎士団長へと昇進したミハエル。その才覚で王国騎士団を率いるだけで無く、内外の政治にも口を出せるほどの立場となった。そんな彼の強引な手腕は、たびたび現在の王[[アルトリウス>#a269]]と対立しており、今、国は二つの派閥が対立する構造となっている。|我に敗北はない！&br;我が剣は主がために！&br;忠誠の恵みを受けよ|
|061&aname(a061);|エルヴィン・シュバルツ|3|BGCOLOR(#BBA6F1):闇|ある朝のこと。エルヴィンが目を覚ますと家に人の気配が無く、隣の寝室で眠っていたはずの弟は姿を消していた。それから何年もの時が経ち、彼はひとつの噂を耳にする。それは、ある少女と共に旅をするドラゴン化した少年の話であり、その名は弟と同じ「[[シグムント>#a046]]」であった。|いつか必ず！&br;無駄なんかでは無いッ！&br;まだ終わってはいない！|
|062&aname(a062);|テオドール・ゼーレ|3|BGCOLOR(#FFFFFF):無|「白い狩人」と名乗る反政府組織を束ねる指導者。その目的は崇高なものであると信じて疑わず、いつか必ず共和国を滅ぼす事を心に誓っている。そしてその目的のためには犠牲もやむを得ないと考えており、自身に反抗する[[クレメンス>#a067]]の処分を決定した。|ハハハハッ！&br;計画通りィ！&br;馬鹿めッ！|
|063&aname(a063);|ドミニク|2|BGCOLOR(#f1bba6):火|騎士団にて新米団員から恐れられている、鬼の教官騎士。甘ったれる者には容赦なく、場合によっては除隊すらさせる、常軌を逸した厳しさで接する。ただ、それは己の信じる正義に基づいた行動の結果であり、かつての恩師から受け継いだ意志を胸に、今日も激しく怒号をあげる。|甘ったれるな新米！&br;命を惜しめ！！|
|064&aname(a064);|フリーデル|2|BGCOLOR(#a6f1f1):水|王国騎士になったばかりのフリーデルを襲ったのは窮地と絶望であった。ドラゴンによる所属隊の全滅。いままさにドラゴンが自分にもトドメを刺そうとする瞬間、一人の騎士が割って入り彼を救った。その騎士こそ、後に彼の隊長となる[[クラウス>#a054]]であった。|俺の力でッ！&br;やってやるッ！&br;状況を打開する！|
|065&aname(a065);|アルフォンス|2|BGCOLOR(#f1f1a6):光|王族としての地位を剥奪され、一般兵として軍に所属するハメになった、元・王子。軍においては不遇の扱いを受けており、毎夜、涙で枕を濡らしている。しかし上司[[ミハエル>#a055]]から、百体のドラゴンを倒せば王族へ復帰させてやる、と言われており、その日を夢見て今日も頑張る。|ボクが！ボクが！&br;ボクに任せてよ！&br;ボクの出番だね！|
|066&aname(a066);|エドガー|2|BGCOLOR(#BBA6F1):闇|普段は言葉を一切口にしない、無言の兵士。目的のためには手段を選ばず、仲間を犠牲にすることすらいとわない。ドラゴン討伐の任についている時のみ、激しく感情を昂ぶらせまるで激昂しているかのような掛け声と共に、対象へと槍を突き立てる。|シュコー……&br;あぁあああ！！&br;シュッシュー……|
