* ストーリー(1001〜) [#h2cf90b3]

- 本人(進化前後含む)の名称にはリンクは貼らない

&color(,#eee){ページ内リンク};
[[1001>#a1001a]] - [[1051>#a1051a]] - [[1101>#a1101a]] - [[1151>#a1151a]] - [[1201>#a1201a]] - [[1251>#a1251a]] - [[1301>#a1301a]] - [[1351>#a1351a]] - [[1401>#a1401a]] - [[1451>#a1451a]] - [[1501>#a1501a]] - [[1551>#a1551a]] - [[1601>#a1601a]] - [[1651>#a1651a]] - [[1701>#a1701a]]








#style(class=storyFilter){{
|~No&aname(a1001a);&br;|~名称&br;|~★&br;|~属&br;|~ストーリー&br;|~カットイン台詞&br;|h
|1010&aname(a1010);|エルフィ|4|BGCOLOR(#f1f1a6):光|太古から続く「竜人」の血を継ぐ者。竜人族が暮らす「虹の谷」を束ねる王の娘であり、また、竜の声を聴くことが出来る巫女でもある。王都にて執り行われる調停式に賓客として招かれ、参列していたが、ひょんなことから道に迷い路地裏をさまよっていた。そしてそこで彼女は竜の声を聴く。|竜の声が私を導く……&br;光よ満たせ、闇を払え！&br;精霊よ、我らに竜の加護を！|
|1011&aname(a1011);|巫女エルフィ|5|BGCOLOR(#f1f1a6):光|竜の声を聴くことが出来る竜人族の娘。その力により王都を襲撃するドラゴンの存在をいち早く感知し、被害を最小限に食い止めた。しかし、彼女が手にする「竜血水晶」に、不吉を示す亀裂が入り、災厄の再来を悟る。その、やがて来たる大火を阻止する為、エルフィはこの王都で出会った三人の仲間たちと共に、新たな道を歩み始めた。|今日も竜の精霊に感謝です！&br;照らすは光、吹くは竜の風！&br;我が名において竜に命ずる！|
|1012&aname(a1012);|竜巫女エルフィ|6|BGCOLOR(#f1f1a6):光|再びこの世界に訪れようとしている災厄を阻止するべく、旅を続ける光の巫女。彼女と同じく、竜の声を聴くことが出来る者が世界には四人存在する。しかしその内二人の行方が、既に不明となっていた。奪われたのか、それとも自ら消えたのか。或いは王都の襲撃も、自身を狙ったものかもしれない。拭い切れない疑惑を抱え、巫女たるエルフィの旅は続く。|竜の風、哭くは絶なる望の声&br;穿ち、疾走るは一迅の竜！&br;あらゆる災を此処にて断つ！|
|1013&aname(a1013);|[赤靴王]カレン|5|BGCOLOR(#f1bba6):火|カレンは、今は亡き母から掛けられた呪いに苦しんでいた。それは徐々に体を蝕む呪い。彼女のつま先から始まり、やがては全身、そして意識に至り、カレンのあらゆる全てを奪う。抑える手段はただ一つ。それは呪いと同じ他者の「部位」を、斬り落とすこと。ゆえにカレンはドラゴンの、足を斬っては落として回る。血を浴び、呪いを打ち消す為に。|呪いなんかに負けない！&br;消えろ消えろ消えろーッ！！&br;僕は絶対呪いに打ち勝つ！|
|1014&aname(a1014);|[朱靴王]カレン|6|BGCOLOR(#f1bba6):火|カレンは毎夜、悪夢にうなされていた。それは彼女が他「人」の足を、斬り落としては笑う夢。目覚めてはまた、それが果たして夢であったか自身の心に問い掛ける。悪夢がもたらす激しい鼓動が治まったのち、彼女はその日も森へと入る。呪いの進みを抑える為に。だが、カレンはいまだ気付いていない。ドラゴンを斬り、血を浴び自身が濡れるたび、己の心が昂ぶっていることに。そしてもはや、ドラゴン以外を欲している自分に。|悪いけど、我慢してね……&br;ククッ……全然足りないなぁ&br;まだまだ全然足りないんだ！|
|1015&aname(a1015);|[惡食王]クトゥ|5|BGCOLOR(#a6f1f1):水|元は「悪食王」として、魔導の書によりこの世に召喚された王。書より召喚された者は、本来ただ一時の仮初めの生を持つのみだが、クトゥはそののち「或る書」を喰らい、新たな体を得るに至った。即ちゆえに其の魂は、既に偽魂の枷より放たれており、全てを喰らいし邪惡なる王が、今この刻、再び世界に降臨した。全ては、全てを喰らう為。自身の許可無く「悪食」の名を、冠する無法の者共を、己が胃の腑に収める為に。|ニャハハハハハ！&br;恐怖の門に喰われるがいい！&br;これが真なる邪惡の果てだ|
|1016&aname(a1016);|[惡喰王]クトゥ|6|BGCOLOR(#a6f1f1):水|たとえて邪惡。その「戦い」を形容するに最も適した言葉はそれであった。否、もはや戦いとすら呼べぬ「殺戮」。惡食王の剣が、爪が、或いは剥かれたその牙が、罪人どもを斬り裂き、喰らう。そうしてやがて昇った月が、邪惡の背中を照らし出す。影の中、血染めの惡が笑みを浮かべ、対する脆弱たる悪も血塗れの笑みでそれに応じる。その絶望に満ちた顔を見て、振り下ろされる剣と共に、クトゥは猫のような奇妙な笑い声を上げた。|ニャハハハハハ！！&br;真なる邪惡に絶望しろ&br;その魂まで喰らってやる|
|1017&aname(a1017);|[善王]ルキウス|5|BGCOLOR(#f1f1a6):光|その強さ、そして秀麗さ。かの騎士王の再来とも云われるルキウスはまた、極めて聡明な賢者でもあった。いまだ「大災厄」の傷痕が残る王都にて、彼は騎士として、或いは王国に使える忠臣として、民が進むべき道を示し、また自らそれを体現していった。ただひたすらに国を想い、民を率いるその姿は、皆の心を等しく打ち、即ち其れが「国王」の座へ彼の体を押し上げると、若き聡明な賢者は知っていたのだ。|誓うは王都の絶対なる平和！&br;我が剣は、民の為にッ！&br;導くために、私は戦う！|
|1018&aname(a1018);|[愚王]ルキウス|6|BGCOLOR(#f1f1a6):光|類稀なる善き王の名は、既に地に堕ち砕かれていた。悪政に継ぐ悪政の数々。いまや竜よりいわば「国」が、民を追い詰め、苦しめている。それを統べるはかつての善き王、今の愚王。ルキウスは戴冠式のその時より、今の彼へと転じていた。果たしてそれが信念によるものなのか、それとも或いは他の理由か。かつて愛した者すら遠ざけ、愚王はひとり玉座にて待つ。|民草全ては我が身代に過ぎぬ&br;求めるなら、立て愚民よ&br;従わぬのなら捨て置くまでだ|
|1019&aname(a1019);|[黒鉄王]こじろう|5|BGCOLOR(#BBA6F1):闇|ワノクニには帝を守護する「刀」なる者たちが存在する。元より国土最強の七人の中にあって、更なる無類の剣を誇る剣豪、それがこじろうである。刀神ムサシを討ち果たし、以降ワノクニ最強の「黒」の銘を冠する。その剣速は凄まじく、かの英雄「烈神」にすら届きうると云われているが、そもそも烈神こそが彼女の師匠である。|ここで貴様を斬る&br;拙者の剣はもう迷わぬ&br;終わりでござる|
|1020&aname(a1020);|[黒剣王]こじろう|6|BGCOLOR(#BBA6F1):闇|こじろうは、幼なじみのムサシと共に、ワノクニの帝を守護する「刀」として育てられた。互いに同じ師の元で学び、「圧」のムサシと「速」のこじろうの名はワノクニ中が知るほどのものとなる。そしてそののち、二人で共に、帝を護りし八の「刀」の筆頭を担った。当座は万事が上手く回った。しかし、全てはあの日、ムサシが帝を斬った時、終わりを迎え、瓦解した。|手加減は出来ぬでござるよ&br;この剣はただ、龍を斬る為に&br;征くでござる|
|1021&aname(a1021);|[食求王]ヴァン|5|BGCOLOR(#f1bba6):火|吾輩は犬である！名前はヴァン。よろしくな！今は世界一の料理人目指して修行中の身だ。つい先日、「虹色食堂」って名前の、大層旨い飯屋があるって聞いたんでここまで来たんだが、生憎と店舗休業中だったみたいだな。残念だがやむ無しだ。って、あんたもそういう口だろ？ヘッ、だったらしっかり安心してくれ！俺がいっちょう、腕鍋振るってやらぁってんだ！ん？なんだその不安そうな顔は！まるで鳥みたいだ……って、あんたホントに鳥みたいな顔してんだな〜。|ほらほらあらよっと〜！&br;ごちそうさんッと！&br;本気でいくぜ？|
|1022&aname(a1022);|[食探王]ヴァン|6|BGCOLOR(#f1bba6):火|吾輩は犬である！……っておいおい、ばあちゃん！無理すんなって！俺がやるから大丈夫だよ！まったく、大層旨い飯屋があるって聞いたんでここまで来たんだが、まさかこんな小さな島で、ばあちゃんが一人で切り盛りしてるなんてな。まったく大したばあちゃんだぜ！ただ、あんまり無理はすんなよな？こんな場所だからほとんど人も来ねぇだろうし、もし倒れたりでもしたら大変だぜ？それに……ってあれ！？姉ちゃん誰だ、いつの間に？ばあちゃんどこいった。|いっちょう上がりッ！！&br;お粗末さんッと！&br;そんじゃ一ついただきます！|
|1023&aname(a1023);|[勇気王]B/ジェッター|5|BGCOLOR(#a6f1f1):水|&color(blue){''6.30エマの臓花教室''};[18]&br;&color(blue){''7.00ブレイブ/ジェッター''};[新]&br;　ついに誕生！世の中に潜むバグを駆逐する&br;　マジで凄いヒーロー！今までのヒーローす&br;　ら置いてきぼりにするかっこよさ！つぶら&br;　な瞳が個性的な甘いマスク！なびかせる赤&br;　いマフラー！手にした武器が放つ銀の弾丸&br;　で怪人「バグバグ」達をやっつけろ！美人&br;　すぎるヒロインも見逃すな！！|噴出完了！&br;ジェッターバスターッ！&br;勇気の力で悪を討つ！|
|1024&aname(a1024);|[剛勇王]B/ジェッター|6|BGCOLOR(#a6f1f1):水|&color(blue){''2.30試験放送''};&br;&color(blue){''3.00ブレイブ/ジェッター''};&br;　次々と襲い掛かる怪人たちの魔の手に振り&br;　回されるハヤトとエリカ！なんとか起死回&br;　生の一手となるツチダ博士の元まで辿りつ&br;　き秘密兵器を手に入れるも、博士の借金が&br;　返せない限り差し押さえられたままに！残&br;　り少ない時間の中で、エリカが秘蔵の絵画&br;　まで売り、お金を稼ぐ事に成功！しかし、&br;　すでに彼女の命は尽きる寸前で…！？|噴射完了！&br;ジェッタードライバーッ！&br;剛き勇気が悪を砕く！|
|1025&aname(a1025);|[守盾王]イージス|5|BGCOLOR(#f1f1a6):光|手にした槍が敵を貫く。其れを引き抜き退くと同時に、相手は膝から崩れ落ち、そののち爆散、炎が上がる。既に数十葬り去り、それでもまだ尚、眼前に立つ数百の機兵。放たれ、迫る銃弾の嵐。単騎の盾がそれを受ける。彼の速度をもってすれば、避けることなど造作も無い。しかし決してそれは出来ない。如何なる理由があろうとも、背負う彼女が傷つくことが、たとえ僅かな率であっても。決してそれをする事は無い。|盾タル役目ヲ今コソ果タス&br;穿チ、護リ抜ク&br;全テヲ捧ゲ敵ヲ砕ク|
|1026&aname(a1026);|[護盾王]イージス|6|BGCOLOR(#f1f1a6):光|彼女はそこで「鍵」を探していた。残る時間はあとどれほどか。彼女にそれを知る術は無い。しかし彼を信じているからこそ、彼女はひたすら潜り続けた。否、そもそも既に彼女にはそれしか道は残されていなかった。第三、第四、第&color(blue){''5、だい6……層をまtaゲば''};また愚ほど、意識&color(blue){''ワsaらにAびンになル。Su''};なわ血、「kEy」にた&color(blue){''doリつ苦。手ヲnoヴァす''};。触r6gv。在っ&color(blue){''fags。Fa40br00r04''};&br;そして彼女は目を覚ました。|貴女ガ鍵ヲ手ニスルマデ&br;私ハ貴女ノ盾トナル&br;此ノ身全テヲ捧ゲ征ク|
|1027&aname(a1027);|[咎王]ヴィルヘイム|5|BGCOLOR(#BBA6F1):闇|CENTER:注意：閲覧、解放禁止&br;封印指定原書：No.0132&br;&br;表題：総テノ咎ノ起源タルモノ|もっと……痛みを……&br;私は全ての咎の原種&br;血が……騒ぐ……|
|1028&aname(a1028);|[咎血王]ヴィルヘイム|6|BGCOLOR(#BBA6F1):闇|或る牢獄の最下の層に、「咎」の王たるヴィルヘイムが封じられている。試作を重ねたそののちに、ついに生まれた最悪の「咎人」。或いは全ての咎なるものは、この者一人に起源を辿る。その血は、望まぬ咎を生む。ゆえに望み、ヴィルヘイムは自ら牢に封じられた。二度と体を刻まれぬよう。新たな咎が生まれぬよう。そして心に、怒りの闇を灯さぬよう。|この血が……憎い……&br;死すら私を赦しはしない&br;血の代償を……私は払う……|
|1029&aname(a1029);|[反逆王]エルガ|5|BGCOLOR(#f1bba6):火|「帝国」の全てを叩き潰すため、戦い続ける反逆者。かつては自身も帝国に属しており、ゆえに自身の責任と、それに伴う怒りを感じている。造り出された体ゆえ、定期的な調整が必要であり、それを怠れば、体はやがて灰と化す。尚、「G」と呼ばれる小型浮遊機体を引き連れており、会話機能は無いものの、ある程度までの意思疎通は可能である。|私もすぐにあとを追うわ&br;あ……煙草切らしちゃった&br;悪いけど、これで詰みよ|
|1030&aname(a1030);|[叛逆王]エルガ|6|BGCOLOR(#f1bba6):火|帝国の手によって生み出されたエルガは、帝国の為に自身が行う、ありとあらゆる事象に対し、一つの疑問も抱いたことが無かった。戦に勝てば村を焼き、親を殺して、子も殺す。否、疑問を抱かないのではない。ただその自身の感情が、果たして一体何なのか、それが分からなかっただけなのだ。燃え上がる火を見つめながら、彼女は煙草に火をつける。虚ろな目で、遠い耳で、愚鈍な鼻で、不感の肌で、感じる其れを「怒り」と知った時、エルガは自身の業を呪った。|あとはあの世で聞いてあげる&br;あなた……火、持ってない？&br;チェックメイト、ね|
|1031&aname(a1031);|[海姫王]リーヴァ|5|BGCOLOR(#a6f1f1):水|&color(#FF1493){''姉様にはなすことメモ！''};&br;・東の世界のちいさな子たちのはなし&br;・北の世界の巨人のはなし&br;・人が死なない仮面の国のはなし&br;・なにも見えない真っ暗闇の国のはなし&br;・国民全てが眠り続けている国の王様のはなし&br;・七つの月の世界のはなし&br;・裏の世界につながる「穴」と「杭」のはなし|姉様になんて話そっかな〜&br;冒険こそが人生なのだ！&br;我が弓、穿つは敵の心核|
|1032&aname(a1032);|[海妃王]リーヴァ|6|BGCOLOR(#a6f1f1):水|七つの海をまたに掛け、大冒険を繰り広げる海姫姉妹の妹。非常にやんちゃな性格をしており、それゆえ問題を起こすことも少なく無い。しかしその歌声はとても美しく、時には荒れ狂う海をなだめ、或いは怒れるドラゴンですら、聞き入り鎮まるほどだったという。病に伏せ、屋敷の外に出られぬ姉の為に、各地を旅して回っては、その冒険の話を語り聞かせている。|さぁて次はどこ行こっかな〜&br;人生すべてが冒険なのだ！&br;我が羽矢、海を疾走るが如く|
|1033&aname(a1033);|[合金王]宝条ゆり|5|BGCOLOR(#f1f1a6):光|宝条ゆりは、慌てて家を飛び出した。口にくわえた焼いたパン、手にした愛用ヘッドフォン。首に巻きかけた形見のマフラーが、冬の寒空の下、勢いもよくはためいていた。既に連続三日の遅刻を経て、今日また遅刻をしようものなら目玉を食らうは必至である。何としてでも間に合うべく、猛スピードで曲がり角に差し掛かった時、彼女の体が何かにぶつかった。瞬間、反射で武器を構える。角の先、そこには機竜の姿があった。|どいてどいてー！！&br;やっば、遅刻しちゃうって！&br;充填完了いつでも撃てるよ！|
|1034&aname(a1034);|[剛金王]宝条ゆり|6|BGCOLOR(#f1f1a6):光|連続四日の遅刻が確定したのち、前線基地へと辿り着いた宝条ゆりは、ただちに司令本部へと呼び出された。今度の罰は何であろうか。前回はバレルの下位換装であったからもしかするとOSのダウングレードも、いやいや脚部武装の……などと考え巡っていると、うつむく彼女に唐突に辞令が言い渡される。それは過去の時代へトリップし、この戦争を終わらせるという、まるで映画かドラマの世界のような突拍子もないものであった。|これって撮影か……なんか？&br;やっば、三分遅刻じゃん！&br;準備完了いつでもいけるよ！|
|1035&aname(a1035);|[血壊王]カイロス|5|BGCOLOR(#BBA6F1):闇|帝国に存在する「血壊部隊」。「不純なる血」を持つ者たちを討伐するその舞台を率いるのが、カイロスである。「不純なる血」とは、「不死」、「竜化」、「死血」、「鬼」、「蟲」など、血中組織に異変が生じ、その体、或いは生態に著しい影響を及ぼす現象全般の事を指す。数年前、「不純なる血」の者たちで構成されたと或る組織を壊滅させ、その頭目を処分したことで、カイロスは今この部隊を任されている。|10年、遅い&br;華麗に眠れ&br;永久に眠るがいい|
|1036&aname(a1036);|[断罪王]カイロス|6|BGCOLOR(#BBA6F1):闇|彼が元の名前を捨ててから、十五年ほどの月日が流れた。カイロス、とは本名では無い。あくまで部隊の長としての偽りの名である。若かりし頃、「不純なる血」の者たちの一員として、身分を隠し共闘した日々。その果てに、彼は手にしたその銃で、尊い人の「時」を奪った。たった一つの、ある約束をして。ゆえに彼は待つ。今はただ静かに、約束の刻を。|今日も遅刻……だな&br;地獄を、貴方に&br;永遠に眠るがいい|
|1037&aname(a1037);|[従属王]カサンドラ|5|BGCOLOR(#f1bba6):火|女王に仕えるカサンドラは、この「狭い世界」に訪れし[[アリス>#a354]]なる者を警戒していた。既に帽子屋[[ウォルター>#a773]]を従え、ドラゴン共を駆逐しつつ、この城目指して侵攻しているという。カサンドラは思案する。女王は今、冬眠している真っ最中であり、これを起こせばどうなるものか分かったものでは無い。ヘタをすれば、彼女自身が首をはねられてしまうのだ。|女王が気付きませんように！&br;また面倒事でしょうか……&br;うるせぇ少し黙ってろ！|
|1038&aname(a1038);|[従縛王]カサンドラ|6|BGCOLOR(#f1bba6):火|女王は一年の内のほとんどを寝て過ごす。その間は、いかなる客も城内へ入れてはいけない「決まり」になっている。にも関わらず、門扉を蹴破り城内に押し入った[[アリス>#a354]]に、カサンドラは吃驚した。「狭い世界」に住む者なら、女王の定めた「決まり」を破る者などいるはずが無い。なのにこの女は、とそこまで考え至った所で、不意に城を揺らす地響き。カサンドラの顔が青ざめる。ハートの女王が、目を覚ましたのだ。|女王が起きるその前に！&br;問題を解決しなくては……&br;静かにしろやこの間抜け！|
|1039&aname(a1039);|[悪徒王]ロレッタ|5|BGCOLOR(#a6f1f1):水|空の上、遥かな天に其れはある。かつて「バベル」と呼ばれたその地は、いまや「教国」なる名で呼ばれており、玉座には悪食の使徒、ロレッタが居る。眼下に広がる有象無象は、今や全てが彼女の手上にあり、望めば或いはその全てを、再び闇へと堕とすことも出来る。だが、彼女はそれを望まない。即ち望むは、まだ早い。「封印」全てが解かれた時、その時にこそ、彼女はあの日、あの時のように、猫のような奇妙な笑い声を上げる。|ニャハッ&br;真なる闇はこれより始まる&br;悪食の徒の力を見よ|
|1040&aname(a1040);|[魔導王]ロレッタ|6|BGCOLOR(#a6f1f1):水|「大災厄」から17年が経ち、世界の有り様は大きく変わった。かつて神と呼ばれ天に棲んでいた者たちは地に堕ち、「東の世界」で汚らわしき在来種と不毛な争いを続けている。そして仇敵たる人はと言えば、こちらもやはり、見せかけの「協定」を盾にして不毛で無様な戦いを、繰り広げている。それはロレッタにとって好都合とも言えるし、それでもまだ足りない、とも言えた。即ちもっと大きな「禍」を、彼女は求め欲していた。|ニャハ！&br;眠る世界に禍を堕とす&br;これすら欠片の力に過ぎぬ|
|1041&aname(a1041);|[樹霊王]オルガナ|5|BGCOLOR(#f1f1a6):光|「大災厄」の業火に灼かれ、羽根を喪い地に堕ちた妖精。それと共に、およそ全ての記憶と知識を忘却しており、己の名すら思い出すことが出来ない。また、妖精として本来不老の身体を持つはずであるが、大災厄より先の年、つまりは「篭」に囚われてそののちの、今に至りし17年間、彼女の体は熟み続けている。|あたしは……だれ？&br;ひまだなぁ……&br;遊びたくなっちゃうなぁ|
|1042&aname(a1042);|[聖霊王]オルガナ|6|BGCOLOR(#f1f1a6):光|オルガナを囚え続けるその「篭」は、遥か天まで届きうる世界樹に吊り下げられている。この世界樹の周りは、常に厚い雲に覆われており、その存在自体が周囲の大陸には秘匿されている。オルガナ自身の生みの親でもあるこの世界樹だが、其処には二つの特徴がある。一つは竜が近づかぬ事。そしてもう一つは「魂の器」たちが、今尚そこで生き続けている、ということである。|ここは……どこ？&br;あきちゃったなぁ……&br;悪戯したくなっちゃうなぁ|
|1043&aname(a1043);|[狩神王]ゼクト|5|BGCOLOR(#BBA6F1):闇|ゼクトは「神」を狩る者として、同じく神たる「彼女」が造り出した「人形」である。手にした書には、あらゆる神の目録が記されており、また背にある棺は永遠なる神の魂を、永久に封じ込める為のものである。尚、封じた神の力は、その全てがゼクトのものとなり、ゆえに狩れば狩るほど彼の力は強まっていく。その設計、或いは「調教」には穴は無く、ゆえに彼女の「神狩り」は万事がうまくいっている。|うまく……やります……&br;もっと……狩ります……&br;すみま……せん……|
|1044&aname(a1044);|[殺神王]ゼクト|6|BGCOLOR(#BBA6F1):闇|神の「間引き」。それは彼女の提案であった。バベルという地を失った今、今居る神の体数は、ただ悪戯に、限られた魂を浪費する。ゆえに間引きが必要不可欠。可及的速やかに、同胞たちを葬らなければならなかった。だが、神と神とが討ち合うのでは、いささか乏しい効率となる。その為、彼女は用意したのだ。神を葬る「人形」を。かの失敗を教訓とし、完璧なる「調教」を施し。|上手……でしたか……？&br;棄てないでください……&br;ごめんな……さい……|
|1045&aname(a1045);|[騎士]アンジェリカ|4|BGCOLOR(#f1f1a6):光|CENTER:この物語はまだ記されていない。|我が剣は常に同朋と共に&br;&br;これこそ真に護るべき誓い|
|1046&aname(a1046);|[騎士隊長]アンジェリカ|5|BGCOLOR(#f1f1a6):光|CENTER:この物語はまだ記されていない。|往くぞッ！&br;貴方を護るが我が役目！&br;純潔の誇りに掛けてッ！|
|1047&aname(a1047);|[純潔騎士]アンジェリカ|6|BGCOLOR(#f1f1a6):光|CENTER:この物語はまだ記されていない。|右腕だけで十分だ&br;退くな返るな！勇ましき者！&br;果たすは我が純潔の誓いッ！|
|1048&aname(a1048);|アルベルト|5|BGCOLOR(#f1bba6):火|CENTER:この物語はまだ記されていない。|&br;&br;|
|1049&aname(a1049);||6|BGCOLOR(#f1bba6):火|CENTER:|&br;&br;|
|1050&aname(a1050);|エリス|5|BGCOLOR(#BBA6F1):闇|妹と共にエルドアル村で暮らす少女。林檎作りを生業とする家に生まれたが、両親は共に謎の病によって、三年前にこの世を去った。以来、姉妹二人きりで林檎畑を切り盛りしている。エルドアル村で収穫出来る林檎は鮮やかな蒼色をしているが彼女たちの畑で取れる林檎は、他に増して、更に濃く、深い、蒼に染まっている。|あ、えっとえっと……&br;あっちにいってください！|
|~No&aname(a1051a);|~名称|~☆|~属|~ストーリー|~カットイン台詞|
|1051&aname(a1051);|[竜化少女]エリス|6|BGCOLOR(#BBA6F1):闇|竜化の病に侵された少女。その半身は、既に竜の其れへと至っており、激しい痛みと記憶の混乱が彼女を襲う。彼女だけで無く、エルドアル村の住人全てがヴァスターク砦から流出したこの病に感染しており、ゆえに帝国は、王国に対し秘密裏の内に、全てを焼き払い、証拠の隠滅を図った。しかし其処に、ある一人の竜、即ちエリスの妹であるセリスが現れたことにより、竜化に至る悲しき姉妹のその物語が、ゆっくり軋み、動き始めた。|セリスの夢ハ、もウ終わッタ&br;林檎……食べたカッたナぁ&br;私ノ夢も、モう終ワった|
|1052&aname(a1052);||||CENTER:|&br;&br;|
|1053&aname(a1053);||||CENTER:|&br;&br;|
|1054&aname(a1054);|[幽者王]ブレイヴ|5|BGCOLOR(#f1bba6):火|「魔王」の復活を阻止するため、仲間と共に旅を続ける勇者。棄て児であったブレイヴは、幼い頃から或る小さな村に身を寄せていた。しかし、ある夜その村が「魔の一族」の襲撃を受け、焼き尽くされる。燃える村、朽ちる家々、果てる人々。涙に濡れる視線の先、姉兄同然に育った[[シロナ>#a1056]]と[[クロカ>#a1068]]に魔の手が迫ったとき、ブレイヴは勇者として覚醒した。空より飛来した「剣」に、胸を貫かれて。|勇者の力を受けてみろ！&br;必ず魔王を倒してみせる！|
